Laptop Name,Link
"ASUS TUF Gaming F17 FX706
Processor
Intel Core i5-10300H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti (Laptop, 50W, 128-bit)
Display
17.3”, Full HD (1920 x 1080), 120 Hz, IPS
Solid-state drive
512GB SSD
₹79770-8%
₹7399000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-tuf-gaming-f17-fx706-20/
"ASUS ZenBook Duo 14 UX482
Processor
Intel Core i7-1165G7
Internal memory
16GB RAM
Video card
Intel Iris Xe Graphics G7 (96EU)
Display
14.0”, Full HD (1920 x 1080), IPS
Solid-state drive
1000GB SSD
₹164990-46%
₹8999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/asus-zenbook-duo-14-ux482-13/
"HP Pavilion Gaming 15
Processor
AMD Ryzen 5 4600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 (Laptop)
Display
15.6”, Full HD (1920 x 1080), IPS
Hard drive
1000GB HDD
₹68192-13%
₹5999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-pavilion-gaming-15-215/
"Apple MacBook Air 13 (2020)
Processor
Intel Core i5-1030NG7
Internal memory
8GB RAM
Video card
Intel Iris Plus Graphics G7
Display
13.3”, WQXGA (2560 x 1600), IPS
Solid-state drive
512GB SSD
₹122990-19%
₹9999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/apple-macbook-air-13-2020-5/
"Apple MacBook Air 13
Processor
Apple M1
Internal memory
8GB RAM
Video card
Apple M1 GPU (8-core)
Display
13.3”, WQXGA (2560 x 1600), IPS
Solid-state drive
512GB SSD
₹117900-3%
₹11499000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/apple-macbook-air-13-late-2020-7/
"HP Pavilion Gaming 15
Processor
AMD Ryzen 5 4600H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti (Laptop)
Display
15.6”, Full HD (1920 x 1080), 144 Hz, IPS
Solid-state drive
512GB SSD
₹76020-12%
₹6699000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/hp-pavilion-gaming-15-519/
"Apple MacBook Pro 13 (2020)
Processor
Intel Core i5-1038NG7
Internal memory
16GB RAM
Video card
Intel Iris Plus Graphics G7
Display
13.3”, WQXGA (2560 x 1600), IPS
Solid-state drive
1000GB SSD
₹194900-6%
₹18399000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/apple-macbook-pro-13-2020-9/
"Lenovo IdeaPad S145 15
Processor
AMD Ryzen 3 3200U
Internal memory
4GB RAM
Video card
AMD Radeon RX Vega 3
Display
15.6”, Full HD (1920 x 1080), TN
Hard drive
1000GB HDD
₹34490-14%
₹2999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-ideapad-s145-15-1038/
"Lenovo Yoga 6 13
Processor
AMD Ryzen 7 4700U
Internal memory
16GB RAM
Video card
AMD Radeon RX Vega 7 (R4000/5000, 15W)
Display
13.3”, Full HD (1920 x 1080), IPS
Solid-state drive
512GB SSD
₹7999000
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-yoga-6-13-21/
"Lenovo Legion 5i 15
Processor
Intel Core i7-10750H
Internal memory
8GB RAM
Video card
NVIDIA GeForce GTX 1650 Ti (Laptop)
Display
15.6”, Full HD (1920 x 1080), 120 Hz, IPS
Hard drive
1000GB HDD
Solid-state drive
256GB SSD
₹13299900
Buy Now
Amazon.in",https://laptopmedia.com/de/laptop-specs/lenovo-legion-5i-15-870/
